file,class,method,variable,usage
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\tool\LeftRecursiveRule.java,org.antlr.v4.tool.LeftRecursiveRule,getAltLabels/0,altInfo,11
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\tool\LeftRecursiveRule.java,org.antlr.v4.tool.LeftRecursiveRule,getAltLabels/0,pairs,9
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\tool\LeftRecursiveRule.java,org.antlr.v4.tool.LeftRecursiveRule,getAltLabels/0,labels,7
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\tool\LeftRecursiveRule.java,org.antlr.v4.tool.LeftRecursiveRule,getOriginalNumberOfAlts/0,n,3
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\tool\LeftRecursiveRule.java,org.antlr.v4.tool.LeftRecursiveRule,"LeftRecursiveRule/3[org.antlr.v4.tool.Grammar,java.lang.String,org.antlr.v4.tool.ast.RuleAST]",ast,2
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\tool\LeftRecursiveRule.java,org.antlr.v4.tool.LeftRecursiveRule,"LeftRecursiveRule/3[org.antlr.v4.tool.Grammar,java.lang.String,org.antlr.v4.tool.ast.RuleAST]",g,1
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\tool\LeftRecursiveRule.java,org.antlr.v4.tool.LeftRecursiveRule,"LeftRecursiveRule/3[org.antlr.v4.tool.Grammar,java.lang.String,org.antlr.v4.tool.ast.RuleAST]",name,1
C:\Users\apant\GA1\antlr4\tool\src\org\antlr\v4\tool\LeftRecursiveRule.java,org.antlr.v4.tool.LeftRecursiveRule,"LeftRecursiveRule/3[org.antlr.v4.tool.Grammar,java.lang.String,org.antlr.v4.tool.ast.RuleAST]",i,4
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\Parser.java,org.antlr.v4.runtime.Parser$TrimToSizeListener,enterEveryRule/1[org.antlr.v4.runtime.ParserRuleContext],ctx,0
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\Parser.java,org.antlr.v4.runtime.Parser$TrimToSizeListener,exitEveryRule/1[org.antlr.v4.runtime.ParserRuleContext],ctx,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\Parser.java,org.antlr.v4.runtime.Parser$TrimToSizeListener,visitTerminal/1[org.antlr.v4.runtime.tree.TerminalNode],node,0
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\Parser.java,org.antlr.v4.runtime.Parser$TrimToSizeListener,visitErrorNode/1[org.antlr.v4.runtime.tree.ErrorNode],node,0
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,seek/1[int],index,9
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,seek/1[int],i,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,"UnbufferedCharStream/3[java.io.InputStream,int,java.nio.charset.Charset]",input,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,"UnbufferedCharStream/3[java.io.InputStream,int,java.nio.charset.Charset]",charset,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,"UnbufferedCharStream/3[java.io.InputStream,int,java.nio.charset.Charset]",bufferSize,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,mark/0,mark,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,fill/1[int],c,5
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,fill/1[int],ch,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,fill/1[int],lowSurrogate,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,fill/1[int],i,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,fill/1[int],lowSurrogateChar,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,fill/1[int],n,4
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,fill/1[int],ioe,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,UnbufferedCharStream/1[java.io.InputStream],input,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,add/1[int],c,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,"UnbufferedCharStream/2[java.io.Reader,int]",input,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,"UnbufferedCharStream/2[java.io.Reader,int]",bufferSize,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,UnbufferedCharStream/1[int],bufferSize,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,LA/1[int],i,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,LA/1[int],index,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,release/1[int],expectedMark,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,release/1[int],marker,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,getText/1[org.antlr.v4.runtime.misc.Interval],bufferStartIndex,6
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,getText/1[org.antlr.v4.runtime.misc.Interval],i,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,getText/1[org.antlr.v4.runtime.misc.Interval],interval,10
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,"UnbufferedCharStream/2[java.io.InputStream,int]",input,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,"UnbufferedCharStream/2[java.io.InputStream,int]",bufferSize,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,UnbufferedCharStream/1[java.io.Reader],input,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,sync/1[int],need,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\UnbufferedCharStream.java,org.antlr.v4.runtime.UnbufferedCharStream,sync/1[int],want,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toString/1[java.lang.String[]],tokenNames,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,"complement/2[int,int]",maxElement,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,"complement/2[int,int]",minElement,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toIntegerList/0,a,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toIntegerList/0,b,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toIntegerList/0,v,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toIntegerList/0,values,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toIntegerList/0,i,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toIntegerList/0,I,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toIntegerList/0,n,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toString/1[org.antlr.v4.runtime.Vocabulary],a,5
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toString/1[org.antlr.v4.runtime.Vocabulary],buf,7
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toString/1[org.antlr.v4.runtime.Vocabulary],b,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toString/1[org.antlr.v4.runtime.Vocabulary],vocabulary,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toString/1[org.antlr.v4.runtime.Vocabulary],iter,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toString/1[org.antlr.v4.runtime.Vocabulary],I,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toString/1[org.antlr.v4.runtime.Vocabulary],i,4
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,setReadonly/1[boolean],readonly,4
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toList/0,a,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toList/0,b,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toList/0,v,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toList/0,values,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toList/0,i,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toList/0,I,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toList/0,n,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,get/1[int],a,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,get/1[int],b,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,get/1[int],v,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,get/1[int],i,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,get/1[int],index,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,get/1[int],I,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,get/1[int],j,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,get/1[int],n,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,complement/1[org.antlr.v4.runtime.misc.IntSet],vocabulary,5
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,complement/1[org.antlr.v4.runtime.misc.IntSet],vocabularyIS,4
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,"subtract/2[org.antlr.v4.runtime.misc.IntervalSet,org.antlr.v4.runtime.misc.IntervalSet]",result,9
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,"subtract/2[org.antlr.v4.runtime.misc.IntervalSet,org.antlr.v4.runtime.misc.IntervalSet]",beforeCurrent,4
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,"subtract/2[org.antlr.v4.runtime.misc.IntervalSet,org.antlr.v4.runtime.misc.IntervalSet]",resultInterval,6
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,"subtract/2[org.antlr.v4.runtime.misc.IntervalSet,org.antlr.v4.runtime.misc.IntervalSet]",left,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,"subtract/2[org.antlr.v4.runtime.misc.IntervalSet,org.antlr.v4.runtime.misc.IntervalSet]",resultI,10
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,"subtract/2[org.antlr.v4.runtime.misc.IntervalSet,org.antlr.v4.runtime.misc.IntervalSet]",right,4
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,"subtract/2[org.antlr.v4.runtime.misc.IntervalSet,org.antlr.v4.runtime.misc.IntervalSet]",rightI,5
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,"subtract/2[org.antlr.v4.runtime.misc.IntervalSet,org.antlr.v4.runtime.misc.IntervalSet]",rightInterval,6
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,"subtract/2[org.antlr.v4.runtime.misc.IntervalSet,org.antlr.v4.runtime.misc.IntervalSet]",afterCurrent,5
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,hashCode/0,I,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,hashCode/0,hash,7
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,or/1[org.antlr.v4.runtime.misc.IntervalSet[]],r,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,or/1[org.antlr.v4.runtime.misc.IntervalSet[]],s,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,or/1[org.antlr.v4.runtime.misc.IntervalSet[]],sets,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,or/1[org.antlr.v4.runtime.misc.IntSet],a,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,or/1[org.antlr.v4.runtime.misc.IntSet],o,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,subtract/1[org.antlr.v4.runtime.misc.IntSet],a,5
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,subtract/1[org.antlr.v4.runtime.misc.IntSet],other,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,"elementName/2[org.antlr.v4.runtime.Vocabulary,int]",a,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,"elementName/2[org.antlr.v4.runtime.Vocabulary,int]",vocabulary,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,add/1[int],el,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,addAll/1[org.antlr.v4.runtime.misc.IntSet],other,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,addAll/1[org.antlr.v4.runtime.misc.IntSet],set,4
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,addAll/1[org.antlr.v4.runtime.misc.IntSet],i,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,addAll/1[org.antlr.v4.runtime.misc.IntSet],I,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,addAll/1[org.antlr.v4.runtime.misc.IntSet],value,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,addAll/1[org.antlr.v4.runtime.misc.IntSet],n,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toSet/0,a,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toSet/0,b,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toSet/0,s,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toSet/0,v,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,toSet/0,I,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,remove/1[int],a,6
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,remove/1[int],b,7
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,remove/1[int],el,9
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,remove/1[int],i,4
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,remove/1[int],I,6
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,remove/1[int],n,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,remove/1[int],oldb,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,equals/1[java.lang.Object],other,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,equals/1[java.lang.Object],obj,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,getMaxElement/0,last,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,size/0,numIntervals,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,size/0,firstInterval,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,size/0,i,3
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,size/0,I,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,size/0,n,2
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,"add/2[int,int]",a,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,"add/2[int,int]",b,1
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,add/1[org.antlr.v4.runtime.misc.Interval],next,5
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,add/1[org.antlr.v4.runtime.misc.Interval],r,5
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,add/1[org.antlr.v4.runtime.misc.Interval],bigger,4
C:\Users\apant\GA1\antlr4\runtime\Java\src\org\antlr\v4\runtime\misc\IntervalSet.java,org.antlr.v4.runtime.misc.IntervalSet,add/1[org.antlr.v4.runtime.misc.Interval],iter,11
